t,S,I,R,D,beta,gamma,mu,R0
275.0,5587951.0,30357.068,370313.0,11214.918,0.046426576,0.06441578,0.00055268704,0.7146017
276.0,5586647.5,29705.13,372257.94,11232.261,0.04715578,0.065149456,0.0005500734,0.71774906
277.0,5585353.0,29065.693,374182.47,11249.19,0.04789124,0.06588814,0.0005474776,0.720867
278.0,5584067.5,28438.557,376086.62,11265.714,0.04863287,0.066631794,0.0005448997,0.72395456
279.0,5582791.0,27823.541,377970.2,11281.842,0.049380463,0.0673804,0.00054234266,0.7270093
280.0,5581524.5,27220.457,379833.3,11297.582,0.050134014,0.06813389,0.00053980056,0.7300323
281.0,5580267.0,26629.172,381675.84,11312.941,0.050893288,0.06889224,0.00053727924,0.7330209
282.0,5579019.5,26049.422,383497.84,11327.933,0.051658224,0.06965539,0.00053477584,0.73597527
283.0,5577781.5,25481.133,385299.28,11342.562,0.052428793,0.070423275,0.00053228735,0.7388962
284.0,5576553.5,24924.084,387080.16,11356.837,0.053204756,0.07119587,0.00052981975,0.74178106
285.0,5575336.0,24378.047,388840.5,11370.764,0.053986054,0.071973115,0.00052736996,0.7446303
286.0,5574128.5,23842.916,390580.38,11384.354,0.054772627,0.07275504,0.00052493514,0.74744326
287.0,5572931.5,23318.475,392299.7,11397.613,0.055564355,0.07354143,0.0005225182,0.7502213
288.0,5571744.5,22804.54,393998.56,11410.547,0.05636109,0.07433237,0.0005201191,0.7529621
289.0,5570568.5,22300.951,395677.03,11423.164,0.057162803,0.075127766,0.0005177379,0.75566685
290.0,5569403.0,21807.531,397335.16,11435.471,0.057969403,0.075927556,0.00051537453,0.7583357
291.0,5568248.5,21324.096,398972.88,11447.473,0.05878077,0.07673168,0.00051302614,0.76096827
292.0,5567104.5,20850.484,400590.4,11459.18,0.05959679,0.0775401,0.00051069557,0.76356417
293.0,5565971.5,20386.523,402187.72,11470.593,0.060417425,0.07835275,0.00050837995,0.76612425
294.0,5564849.5,19932.0,403764.94,11481.723,0.061242532,0.0791696,0.00050608517,0.7686477
295.0,5563738.0,19486.812,405322.06,11492.571,0.06207205,0.07999052,0.0005038023,0.77113575
296.0,5562638.0,19050.77,406859.28,11503.149,0.06290595,0.080815524,0.0005015403,0.77358854
297.0,5561549.5,18623.715,408376.62,11513.457,0.06374402,0.08164449,0.00049929024,0.77600545
298.0,5560471.5,18205.451,409874.22,11523.502,0.064586386,0.08247745,0.000497061,0.7783883
299.0,5559405.0,17795.867,411352.1,11533.292,0.0654328,0.08331421,0.00049484376,0.7807367
300.0,5558349.5,17394.777,412810.53,11542.828,0.06628321,0.084154785,0.0004926443,0.7830505
301.0,5557305.5,17002.014,414249.44,11552.117,0.067137614,0.084999144,0.0004904628,0.7853307
302.0,5556273.0,16617.441,415669.03,11561.164,0.06799583,0.08584711,0.00048829615,0.78757757
303.0,5555251.5,16240.933,417069.38,11569.974,0.06885786,0.086698696,0.00048614442,0.7897917
304.0,5554241.0,15872.3125,418450.7,11578.551,0.06972362,0.087553844,0.0004840076,0.79197323
305.0,5553242.0,15511.425,419813.1,11586.897,0.070593014,0.08841246,0.00048188568,0.7941226
306.0,5552254.0,15158.161,421156.6,11595.023,0.07146604,0.089274436,0.00047978162,0.79624164
307.0,5551277.5,14812.356,422481.4,11602.926,0.07234259,0.09013978,0.0004776925,0.7983294
308.0,5550312.5,14473.882,423787.75,11610.615,0.07322256,0.09100835,0.00047561826,0.80038685
309.0,5549358.5,14142.6,425075.72,11618.092,0.07410593,0.09188016,0.0004735589,0.8024142
310.0,5548415.5,13818.375,426345.47,11625.359,0.07499261,0.09275502,0.00047151448,0.8044127
311.0,5547483.5,13501.06,427597.06,11632.426,0.07588257,0.09363294,0.00046948492,0.8063828
312.0,5546563.0,13190.595,428830.7,11639.292,0.076775685,0.0945138,0.0004674703,0.8083244
313.0,5545653.5,12886.754,430046.66,11645.959,0.07767196,0.09539758,0.00046547057,0.81023884
314.0,5544755.0,12589.482,431244.94,11652.434,0.078571275,0.09628415,0.00046348572,0.81212604
315.0,5543867.5,12298.637,432425.78,11658.72,0.07947363,0.09717348,0.0004615158,0.8139871
316.0,5542991.0,12014.091,433589.4,11664.819,0.080378965,0.098065436,0.00045956075,0.8158231
317.0,5542125.0,11735.756,434735.9,11670.736,0.08128716,0.09896001,0.00045762063,0.8176332
318.0,5541270.0,11463.505,435865.44,11676.474,0.08219816,0.09985703,0.0004556924,0.819419
319.0,5540426.0,11197.221,436978.16,11682.034,0.08311196,0.100756526,0.0004537791,0.82118076
320.0,5539592.5,10936.805,438074.3,11687.422,0.0840285,0.101658285,0.0004518807,0.82292
321.0,5538769.5,10682.114,439154.12,11692.64,0.08494766,0.10256237,0.0004499972,0.82463557
322.0,5537957.0,10433.092,440217.66,11697.691,0.085869476,0.10346863,0.00044812562,0.8263295
323.0,5537155.5,10189.602,441265.06,11702.574,0.086793855,0.10437697,0.0004462689,0.82800204
324.0,5536364.0,9951.555,442296.7,11707.298,0.08772071,0.10528734,0.00044442713,0.82965326
325.0,5535583.0,9718.869,443312.6,11711.865,0.08865,0.10619962,0.0004425973,0.83128434
326.0,5534812.0,9491.42,444312.88,11716.273,0.08958171,0.10711376,0.00044077935,0.8328957
327.0,5534051.0,9269.141,445297.84,11720.526,0.09051578,0.10802969,0.00043897927,0.83448774
328.0,5533300.5,9051.904,446267.72,11724.63,0.09145214,0.10894728,0.00043718817,0.8360615
329.0,5532559.5,8839.636,447222.62,11728.587,0.09239073,0.109866455,0.00043541193,0.8376171
330.0,5531828.5,8632.238,448162.72,11732.3955,0.09333153,0.11078718,0.00043365062,0.8391551
331.0,5531107.5,8429.646,449088.12,11736.061,0.094274476,0.11170931,0.00043190122,0.8406764
332.0,5530396.5,8231.748,449999.22,11739.585,0.09521957,0.11263281,0.00043016375,0.8421817
333.0,5529694.5,8038.496,450896.03,11742.971,0.096166685,0.11355752,0.00042844118,0.8436713
334.0,5529002.0,7849.747,451778.75,11746.22,0.09711577,0.114483446,0.00042673052,0.84514505
335.0,5528319.5,7665.5054,452647.7,11749.333,0.09806682,0.11541042,0.0004250318,0.8466046
336.0,5527646.0,7485.617,453502.8,11752.316,0.09901984,0.11633846,0.00042334796,0.8480499
337.0,5526981.5,7310.047,454344.53,11755.168,0.09997468,0.1172674,0.00042167606,0.8494814
338.0,5526326.0,7138.712,455172.84,11757.89,0.10093136,0.11819717,0.00042001606,0.85089993
339.0,5525680.0,6971.5205,455988.1,11760.488,0.101889834,0.11912766,0.000418368,0.8523063
340.0,5525042.5,6808.408,456790.28,11762.963,0.102850035,0.12005888,0.00041673184,0.85370004
341.0,5524414.0,6649.3257,457579.78,11765.314,0.103811935,0.120990634,0.00041511058,0.8550826
342.0,5523794.5,6494.2017,458356.6,11767.547,0.10477544,0.12192285,0.0004134983,0.8564539
343.0,5523183.0,6342.917,459121.0,11769.66,0.10574056,0.12285553,0.0004119009,0.8578143
344.0,5522580.5,6195.461,459873.2,11771.656,0.10670732,0.12378852,0.0004103154,0.8591652
345.0,5521986.0,6051.755,460613.25,11773.541,0.10767557,0.124721706,0.00040873885,0.86050653
346.0,5521400.0,5911.698,461341.44,11775.31,0.108645275,0.12565506,0.00040717723,0.86183846
347.0,5520822.0,5775.3037,462057.97,11776.969,0.10961647,0.1265885,0.0004056275,0.8631618
348.0,5520252.0,5642.4287,462762.84,11778.519,0.11058904,0.12752187,0.00040408672,0.8644769
349.0,5519690.5,5513.0815,463456.3,11779.96,0.11156304,0.12845519,0.00040255787,0.8657845
350.0,5519136.5,5387.1597,464138.66,11781.297,0.11253826,0.12938827,0.0004010439,0.86708415
351.0,5518590.5,5264.605,464809.97,11782.528,0.113514826,0.13032113,0.00039953887,0.868377
352.0,5518052.0,5145.409,465470.38,11783.658,0.11449264,0.1312536,0.00039804578,0.8696636
353.0,5517521.0,5029.469,466120.12,11784.687,0.115471646,0.13218561,0.00039656163,0.87094396
354.0,5516997.5,4916.714,466759.22,11785.616,0.116451815,0.13311714,0.0003950924,0.8722184
355.0,5516481.0,4807.1333,467388.0,11786.447,0.117433205,0.13404801,0.00039363207,0.8734883
356.0,5515972.0,4700.6904,468006.56,11787.181,0.11841564,0.13497825,0.00039218366,0.8747526
357.0,5515470.5,4597.2637,468615.06,11787.822,0.119399115,0.13590768,0.00039074718,0.8760124
358.0,5514975.5,4496.891,469213.72,11788.367,0.120383695,0.13683623,0.00038931967,0.8772688
359.0,5514488.0,4399.423,469802.47,11788.819,0.1213692,0.13776389,0.00038790406,0.8785206
360.0,5514007.0,4304.88,470381.75,11789.184,0.122355714,0.1386905,0.00038650035,0.87976956
361.0,5513533.0,4213.2305,470951.66,11789.456,0.123343155,0.13961604,0.0003851056,0.8810153
362.0,5513065.5,4124.3745,471512.12,11789.641,0.12433149,0.14054036,0.0003837228,0.88225865
363.0,5512604.5,4038.2988,472063.6,11789.741,0.12532069,0.14146349,0.0003823489,0.8834992
364.0,5512149.5,3954.9348,472606.06,11789.754,0.12631072,0.14238527,0.00038098692,0.88473785
365.0,5511701.5,3874.2637,473139.62,11789.684,0.12730156,0.1433056,0.00037963392,0.88597524
366.0,5511259.5,3796.242,473664.53,11789.529,0.12829311,0.14422446,0.0003782928,0.88721067
367.0,5510823.5,3720.8237,474180.88,11789.293,0.12928547,0.14514175,0.00037696064,0.88844573
368.0,5510394.0,3647.946,474688.84,11788.978,0.13027848,0.14605743,0.0003756374,0.8896794
