t,S,I,R,D,beta,gamma,mu,R0
275.0,5838188.0,41307.65,112527.8,8085.604,0.008398514,0.008159518,0.0008806169,0.9290253
276.0,5837858.5,41262.28,112863.47,8121.2007,0.008239906,0.008034974,0.0008791119,0.92436916
277.0,5837535.5,41215.477,113193.64,8156.6284,0.008083653,0.007913187,0.000877595,0.9195602
278.0,5837219.5,41167.227,113518.44,8191.887,0.007929813,0.0077941567,0.00087606016,0.9146038
279.0,5836910.5,41117.574,113837.94,8226.979,0.0077783577,0.007677883,0.0008745074,0.9094952
280.0,5836608.0,41066.54,114152.3,8261.904,0.007629346,0.007564351,0.0008729428,0.9042409
281.0,5836312.0,41014.152,114461.586,8296.661,0.007482689,0.007453531,0.0008713603,0.8988332
282.0,5836022.5,40960.42,114765.95,8331.257,0.0073384456,0.007345438,0.0008697629,0.89327645
283.0,5835739.0,40905.395,115065.484,8365.6875,0.0071966164,0.007240027,0.00086814765,0.88757545
284.0,5835461.5,40849.098,115360.32,8399.956,0.007057201,0.0071372986,0.0008665174,0.88172954
285.0,5835190.5,40791.547,115650.57,8434.065,0.0069202296,0.0070372075,0.0008648694,0.8757483
286.0,5834924.5,40732.793,115936.35,8468.018,0.0067856424,0.006939724,0.0008632064,0.8696274
287.0,5834665.0,40672.85,116217.734,8501.8125,0.006653499,0.0068448335,0.00086152257,0.86337805
288.0,5834410.5,40611.766,116494.875,8535.452,0.0065237395,0.006752506,0.00085982383,0.8569964
289.0,5834161.5,40549.56,116767.87,8568.939,0.006396454,0.0066626817,0.00085810723,0.850503
290.0,5833918.0,40486.266,117036.86,8602.278,0.0062715225,0.006575361,0.0008563727,0.8438842
291.0,5833679.5,40421.91,117301.914,8635.466,0.006149035,0.006490484,0.00085462036,0.837161
292.0,5833446.5,40356.55,117563.15,8668.508,0.0060289614,0.006408021,0.0008528501,0.8303358
293.0,5833217.5,40290.19,117820.695,8701.406,0.005911272,0.006327927,0.0008510649,0.82341254
294.0,5832994.0,40222.88,118074.625,8734.162,0.005795967,0.006250173,0.0008492589,0.8163987
295.0,5832774.5,40154.64,118325.08,8766.777,0.0056831054,0.0061746985,0.00084743503,0.8093132
296.0,5832560.0,40085.52,118572.09,8799.256,0.0055725984,0.006101489,0.0008455932,0.8021495
297.0,5832349.5,40015.535,118815.84,8831.597,0.0054644756,0.006030485,0.00084373355,0.7949232
298.0,5832143.5,39944.723,119056.38,8863.807,0.0053587668,0.0059616566,0.000841856,0.78764707
299.0,5831941.5,39873.117,119293.82,8895.886,0.0052554123,0.005894944,0.0008399606,0.78032464
300.0,5831743.5,39800.746,119528.23,8927.832,0.0051543824,0.0058303177,0.0008380443,0.77296084
301.0,5831549.5,39727.633,119759.74,8959.654,0.0050557666,0.005767733,0.0008361131,0.7655791
302.0,5831359.5,39653.83,119988.4,8991.349,0.0049594752,0.0057071447,0.00083416107,0.7581782
303.0,5831172.5,39579.34,120214.305,9022.922,0.0048655085,0.0056485087,0.00083219114,0.750769
304.0,5830989.5,39504.21,120437.56,9054.371,0.004773896,0.00559178,0.0008302033,0.7433679
305.0,5830810.0,39428.457,120658.234,9085.705,0.0046846084,0.005536929,0.00082819763,0.7359804
306.0,5830633.5,39352.117,120876.41,9116.918,0.0045976155,0.0054838955,0.00082617404,0.72861564
307.0,5830460.5,39275.21,121092.14,9148.018,0.0045129173,0.0054326355,0.0008241326,0.7212857
308.0,5830290.5,39197.773,121305.52,9179.001,0.0044305734,0.005383134,0.00082207326,0.7140089
309.0,5830123.5,39119.816,121516.664,9209.875,0.004350465,0.005335331,0.00081999303,0.7067808
310.0,5829959.5,39041.383,121725.56,9240.635,0.004272621,0.005289182,0.0008178979,0.6996177
311.0,5829798.0,38962.484,121932.336,9271.288,0.0041970722,0.0052446425,0.00081578497,0.6925373
312.0,5829640.0,38883.15,122137.02,9301.833,0.0041237883,0.0052016973,0.0008136511,0.68554443
313.0,5829484.0,38803.395,122339.7,9332.272,0.0040527396,0.005160287,0.00081150234,0.67864746
314.0,5829331.0,38723.246,122540.44,9362.608,0.003983896,0.0051203817,0.00080933573,0.67185265
315.0,5829180.0,38642.734,122739.29,9392.84,0.003917288,0.0050819367,0.00080714823,0.6651777
316.0,5829032.0,38561.867,122936.32,9422.97,0.0038528852,0.005044922,0.0008049458,0.6586277
317.0,5828886.0,38480.676,123131.56,9453.001,0.0037906878,0.0050092936,0.00080272555,0.6522153
318.0,5828742.5,38399.176,123325.09,9482.933,0.0037306957,0.004975021,0.0008004904,0.64595073
319.0,5828601.0,38317.38,123516.94,9512.765,0.0036728792,0.0049420595,0.00079823734,0.6398413
320.0,5828462.0,38235.32,123707.17,9542.501,0.0036172085,0.0049104095,0.0007959664,0.6338889
321.0,5828324.5,38152.996,123895.85,9572.143,0.0035637133,0.0048799813,0.0007936776,0.62811553
322.0,5828189.5,38070.445,124082.99,9601.688,0.0035123937,0.00485079,0.00079137384,0.62252605
323.0,5828056.0,37987.676,124268.64,9631.141,0.0034631602,0.0048227757,0.00078905525,0.6171177
324.0,5827925.0,37904.7,124452.88,9660.502,0.0034160428,0.004795924,0.00078671577,0.6119046
325.0,5827795.0,37821.527,124635.7,9689.77,0.003371071,0.0047702044,0.00078436435,0.6069006
326.0,5827667.5,37738.195,124817.195,9718.947,0.0033281855,0.004745573,0.00078199507,0.60210663
327.0,5827541.5,37654.703,124997.336,9748.036,0.0032873861,0.004721999,0.0007796109,0.5975316
328.0,5827417.0,37571.062,125176.2,9777.036,0.003248673,0.0046994686,0.0007772118,0.59318286
329.0,5827294.0,37487.297,125353.836,9805.947,0.0032119863,0.0046779513,0.00077479484,0.58905846
330.0,5827173.0,37403.406,125530.24,9834.77,0.0031774156,0.0046574175,0.00077236595,0.5851827
331.0,5827053.5,37319.418,125705.48,9863.507,0.0031448714,0.0046378374,0.0007699192,0.5815483
332.0,5826935.0,37235.336,125879.59,9892.157,0.0031143837,0.004619181,0.0007674605,0.578168
333.0,5826818.0,37151.17,126052.555,9920.723,0.0030858628,0.004601434,0.0007649869,0.5750318
334.0,5826702.5,37066.934,126224.44,9949.202,0.0030593686,0.0045845658,0.0007624984,0.5721586
335.0,5826588.5,36982.64,126395.27,9977.597,0.0030349009,0.004568562,0.000759995,0.569554
336.0,5826476.0,36898.297,126565.055,10005.91,0.00301243,0.0045533925,0.0007574767,0.56721973
337.0,5826364.5,36813.914,126733.84,10034.138,0.002991926,0.0045390427,0.0007549465,0.56515527
338.0,5826254.0,36729.504,126901.64,10062.284,0.0029733889,0.0045254678,0.00075240433,0.56336886
339.0,5826145.0,36645.07,127068.5,10090.348,0.002956789,0.0045126677,0.0007498473,0.56185853
340.0,5826037.0,36560.625,127234.41,10118.331,0.0029421858,0.0045006275,0.00074727833,0.56064
341.0,5825930.0,36476.18,127399.41,10146.23,0.00292949,0.0044893026,0.00074469746,0.5597038
342.0,5825824.5,36391.75,127563.51,10174.051,0.0029187314,0.004478693,0.0007421017,0.55905885
343.0,5825720.0,36307.312,127726.734,10201.789,0.00290991,0.004468769,0.000739494,0.5587103
344.0,5825616.0,36222.9,127889.1,10229.449,0.0029029958,0.004459515,0.0007368773,0.558656
345.0,5825513.5,36138.53,128050.65,10257.029,0.0028979592,0.0044509172,0.0007342458,0.5588945
346.0,5825412.0,36054.188,128211.37,10284.528,0.00289483,0.00444296,0.0007316053,0.5594344
347.0,5825311.5,35969.883,128371.31,10311.949,0.0028935783,0.0044356287,0.0007289529,0.5602735
348.0,5825211.5,35885.625,128530.445,10339.291,0.002894234,0.0044288933,0.00072629156,0.56142193
349.0,5825112.5,35801.43,128688.83,10366.553,0.0028967373,0.004422739,0.00072361826,0.5628714
350.0,5825015.0,35717.285,128846.45,10393.738,0.0029010884,0.004417166,0.0007209331,0.5646229
351.0,5824917.5,35633.21,129003.34,10420.846,0.0029072873,0.0044121593,0.00071823894,0.5666787
352.0,5824821.5,35549.203,129159.5,10447.876,0.002915334,0.004407689,0.0007155359,0.56904274
353.0,5824726.0,35465.273,129314.96,10474.827,0.0029251985,0.00440374,0.0007128239,0.5717115
354.0,5824631.5,35381.426,129469.71,10501.7,0.002936881,0.004400313,0.0007101029,0.57468534
355.0,5824537.5,35297.664,129623.805,10528.498,0.0029503815,0.0043973923,0.00070737005,0.57796645
356.0,5824444.5,35213.992,129777.21,10555.219,0.0029656999,0.0043949634,0.0007046312,0.581556
357.0,5824352.0,35130.414,129929.93,10581.861,0.0029828064,0.0043929964,0.00070188346,0.5854518
358.0,5824260.5,35046.938,130082.03,10608.429,0.003001731,0.0043915063,0.0006991297,0.5896573
359.0,5824169.5,34963.562,130233.49,10634.921,0.0030224435,0.0043904632,0.00069636403,0.5941707
360.0,5824079.0,34880.297,130384.32,10661.334,0.0030448847,0.004389867,0.00069359544,0.59897846
361.0,5823989.5,34797.14,130534.54,10687.675,0.003069114,0.0043896884,0.00069081486,0.6040964
362.0,5823900.5,34714.098,130684.13,10713.937,0.0030951314,0.0043899417,0.0006880313,0.60952103
363.0,5823812.5,34631.164,130833.125,10740.123,0.0031228773,0.0043906122,0.00068523886,0.6152421
364.0,5823725.0,34548.367,130981.555,10766.236,0.0031523816,0.00439167,0.0006824434,0.62126744
365.0,5823638.0,34465.68,131129.38,10792.271,0.0031836443,0.0043931156,0.000679639,0.62759674
366.0,5823551.5,34383.125,131276.62,10818.232,0.0032166354,0.0043949485,0.0006768286,0.63422257
367.0,5823465.5,34300.703,131423.33,10844.12,0.0032513551,0.004397139,0.0006740153,0.64114696
368.0,5823380.0,34218.406,131569.47,10869.932,0.0032878034,0.004399702,0.000671193,0.64836746
