t,S,I,R,D,beta,gamma,mu,R0
268.0,60327280.0,30.89958,101955.945,32719.586,-0.044930566,0.012601554,2.5421382e-06,-3.5647588
269.0,60327292.0,13.838854,101958.2,32718.982,-0.04503428,0.012796044,2.476573e-06,-3.5187097
270.0,60327300.0,-2.215265,101960.33,32718.389,-0.045136202,0.012993664,2.411008e-06,-3.4730642
271.0,60327310.0,-17.324076,101962.266,32717.79,-0.045236308,0.013194457,2.3514033e-06,-3.4278219
272.0,60327320.0,-31.490803,101964.04,32717.182,-0.045334656,0.013398439,2.2888185e-06,-3.3829994
273.0,60327330.0,-44.818687,101965.66,32716.574,-0.045431186,0.013605714,2.232194e-06,-3.3385777
274.0,60327336.0,-57.24966,101967.13,32715.969,-0.045525987,0.013816267,2.1755695e-06,-3.2945817
275.0,60327344.0,-68.87083,101968.445,32715.365,-0.04561906,0.014030203,2.118945e-06,-3.2509987
276.0,60327350.0,-79.753174,101969.63,32714.748,-0.045710403,0.014247522,2.0682812e-06,-3.20784
277.0,60327356.0,-89.825714,101970.68,32714.13,-0.04580005,0.014468312,2.014637e-06,-3.1651013
278.0,60327364.0,-99.194916,101971.6,32713.527,-0.045888025,0.01469259,1.9669533e-06,-3.1227908
279.0,60327370.0,-107.85756,101972.39,32712.924,-0.045974303,0.014920443,1.9162894e-06,-3.0809002
280.0,60327372.0,-115.83623,101973.055,32712.314,-0.04605897,0.015151873,1.8686056e-06,-3.0394454
281.0,60327376.0,-123.23738,101973.67,32711.701,-0.046142,0.015386984,1.8239022e-06,-2.998413
282.0,60327380.0,-129.98682,101974.05,32711.098,-0.04622345,0.01562579,1.7791987e-06,-2.9578147
283.0,60327384.0,-136.19424,101974.39,32710.494,-0.04630329,0.01586835,1.7374754e-06,-2.9176455
284.0,60327388.0,-141.79189,101974.63,32709.893,-0.04638158,0.016114727,1.6957522e-06,-2.8779082
285.0,60327390.0,-146.90236,101974.75,32709.293,-0.046458323,0.016364962,1.6540289e-06,-2.8386028
286.0,60327390.0,-151.46759,101974.83,32708.697,-0.046533544,0.016619116,1.6152859e-06,-2.799729
287.0,60327396.0,-155.59727,101974.79,32708.11,-0.046607275,0.016877249,1.5765429e-06,-2.7612867
288.0,60327400.0,-159.22365,101974.65,32707.52,-0.046679515,0.017139405,1.5407801e-06,-2.7232754
289.0,60327400.0,-162.41124,101974.44,32706.94,-0.046750326,0.01740563,1.5020371e-06,-2.6856997
290.0,60327404.0,-165.20845,101974.16,32706.354,-0.046819706,0.01767601,1.4692545e-06,-2.6485507
291.0,60327404.0,-167.52817,101973.836,32705.773,-0.046887655,0.01795058,1.4334918e-06,-2.6118326
292.0,60327404.0,-169.56075,101973.41,32705.203,-0.046954233,0.018229395,1.4007092e-06,-2.5755448
293.0,60327410.0,-171.16743,101972.945,32704.643,-0.04701944,0.018512532,1.3679266e-06,-2.5396833
294.0,60327410.0,-172.49345,101972.38,32704.078,-0.047083307,0.01880002,1.3381243e-06,-2.5042503
295.0,60327410.0,-173.42264,101971.766,32703.521,-0.047145832,0.019091934,1.308322e-06,-2.4692419
296.0,60327410.0,-174.1292,101971.13,32702.975,-0.047207076,0.019388348,1.2785197e-06,-2.4346564
297.0,60327412.0,-174.49054,101970.44,32702.44,-0.04726704,0.019689277,1.2487174e-06,-2.4004967
298.0,60327412.0,-174.60669,101969.7,32701.902,-0.04732575,0.019994825,1.2218952e-06,-2.3667552
299.0,60327412.0,-174.42279,101968.91,32701.379,-0.047383208,0.020305037,1.1950732e-06,-2.3334317
300.0,60327412.0,-174.05176,101968.11,32700.855,-0.047439445,0.020619974,1.1682511e-06,-2.3005247
301.0,60327412.0,-173.44522,101967.26,32700.352,-0.04749452,0.020939708,1.1414289e-06,-2.268032
302.0,60327412.0,-172.6096,101966.37,32699.857,-0.047548432,0.02126427,1.1175871e-06,-2.2359543
303.0,60327412.0,-171.59654,101965.47,32699.37,-0.047601182,0.021593764,1.0907651e-06,-2.2042835
304.0,60327412.0,-170.39313,101964.47,32698.871,-0.0476528,0.021928221,1.0699034e-06,-2.1730206
305.0,60327412.0,-169.04776,101963.55,32698.412,-0.047703285,0.022267714,1.0460616e-06,-2.1421616
306.0,60327412.0,-167.54108,101962.56,32697.945,-0.047752727,0.022612318,1.0222196e-06,-2.111706
307.0,60327412.0,-165.8408,101961.555,32697.488,-0.047801096,0.022962093,1.0013581e-06,-2.0816486
308.0,60327412.0,-164.0857,101960.58,32697.045,-0.047848392,0.023317084,9.804965e-07,-2.0519884
309.0,60327412.0,-162.16927,101959.55,32696.611,-0.047894675,0.023677379,9.596348e-07,-2.022721
310.0,60327412.0,-160.10443,101958.49,32696.188,-0.047939975,0.024043053,9.3877316e-07,-1.9938443
311.0,60327412.0,-158.0299,101957.46,32695.781,-0.04798426,0.024414137,9.1791156e-07,-1.9653554
312.0,60327412.0,-155.80698,101956.42,32695.377,-0.048027594,0.024790749,9.0003016e-07,-1.9372488
313.0,60327412.0,-153.54211,101955.375,32694.99,-0.048069973,0.025172919,8.8214875e-07,-1.9095237
314.0,60327412.0,-151.20303,101954.34,32694.611,-0.048111428,0.025560707,8.6426735e-07,-1.8821781
315.0,60327412.0,-148.78331,101953.32,32694.25,-0.04815199,0.025954217,8.4638594e-07,-1.855206
316.0,60327412.0,-146.3184,101952.305,32693.9,-0.048191626,0.026353493,8.285046e-07,-1.8286042
317.0,60327412.0,-143.83092,101951.28,32693.564,-0.0482304,0.026758626,8.106232e-07,-1.8023697
318.0,60327412.0,-141.3273,101950.26,32693.23,-0.048268337,0.02716966,7.9572203e-07,-1.7765008
319.0,60327412.0,-138.7882,101949.3,32692.914,-0.04830541,0.027586684,7.778406e-07,-1.7509915
320.0,60327412.0,-136.24263,101948.36,32692.617,-0.04834168,0.028009772,7.6293946e-07,-1.7258391
321.0,60327412.0,-133.66481,101947.375,32692.334,-0.048377145,0.02843897,7.480383e-07,-1.7010416
322.0,60327416.0,-131.12248,101946.42,32692.06,-0.048411835,0.028874367,7.3313714e-07,-1.6765945
323.0,60327416.0,-128.53821,101945.516,32691.803,-0.04844572,0.029316038,7.18236e-07,-1.6524925
324.0,60327416.0,-126.00233,101944.64,32691.55,-0.04847889,0.029764056,7.0631506e-07,-1.6287344
325.0,60327416.0,-123.48581,101943.8,32691.324,-0.048511285,0.030218497,6.914139e-07,-1.605314
326.0,60327416.0,-120.97251,101942.96,32691.104,-0.048542995,0.03067942,6.7651274e-07,-1.5822309
327.0,60327416.0,-118.55601,101942.15,32690.904,-0.04857396,0.031146914,6.645918e-07,-1.5594779
328.0,60327416.0,-116.14595,101941.38,32690.723,-0.04860427,0.03162104,6.5267085e-07,-1.5370547
329.0,60327416.0,-113.76816,101940.664,32690.55,-0.048633892,0.03210187,6.4074993e-07,-1.514956
330.0,60327416.0,-111.467804,101939.92,32690.387,-0.04866283,0.032589495,6.28829e-07,-1.4931772
331.0,60327416.0,-109.20616,101939.27,32690.25,-0.048691142,0.033084005,6.169081e-07,-1.4717152
332.0,60327420.0,-107.041306,101938.65,32690.12,-0.04871883,0.033585444,6.049872e-07,-1.4505675
333.0,60327420.0,-104.86677,101938.07,32690.004,-0.04874589,0.034093887,5.930662e-07,-1.4297297
334.0,60327420.0,-102.811615,101937.53,32689.91,-0.048772324,0.034609422,5.811453e-07,-1.4091973
335.0,60327420.0,-100.85001,101936.99,32689.836,-0.048798192,0.03513211,5.722046e-07,-1.3889686
336.0,60327420.0,-98.93681,101936.57,32689.77,-0.048823465,0.03566207,5.602837e-07,-1.3690372
337.0,60327424.0,-97.136536,101936.13,32689.723,-0.04884817,0.03619933,5.5134296e-07,-1.3494014
338.0,60327424.0,-95.40401,101935.78,32689.686,-0.04887234,0.036743984,5.3942205e-07,-1.3300577
339.0,60327424.0,-93.77472,101935.445,32689.656,-0.048895944,0.03729613,5.304814e-07,-1.3110006
340.0,60327424.0,-92.232544,101935.17,32689.68,-0.04891904,0.037855834,5.2154064e-07,-1.292228
341.0,60327428.0,-90.82265,101934.98,32689.697,-0.0489416,0.03842315,5.1259997e-07,-1.2737359
342.0,60327428.0,-89.46759,101934.805,32689.713,-0.048963685,0.038998187,5.0365924e-07,-1.2555213
343.0,60327428.0,-88.24482,101934.68,32689.773,-0.04898523,0.03958097,4.9471856e-07,-1.2375801
344.0,60327428.0,-87.12852,101934.62,32689.836,-0.04900633,0.040171668,4.857779e-07,-1.219908
345.0,60327430.0,-86.12514,101934.62,32689.914,-0.049026955,0.040770262,4.7683716e-07,-1.2025034
346.0,60327430.0,-85.22177,101934.64,32690.016,-0.0490471,0.041376874,4.6789646e-07,-1.1853613
347.0,60327430.0,-84.45713,101934.72,32690.123,-0.0490668,0.041991606,4.5895578e-07,-1.1684779
348.0,60327436.0,-83.79574,101934.92,32690.27,-0.049086053,0.042614505,4.529953e-07,-1.1518503
349.0,60327436.0,-83.27308,101935.14,32690.41,-0.049104888,0.043245643,4.4405462e-07,-1.1354759
350.0,60327436.0,-82.87624,101935.43,32690.58,-0.049123276,0.04388514,4.3511392e-07,-1.119349
351.0,60327440.0,-82.58265,101935.74,32690.768,-0.049141277,0.044533,4.2915346e-07,-1.1034695
352.0,60327440.0,-82.43746,101936.17,32690.967,-0.04915889,0.04518938,4.2021276e-07,-1.0878315
353.0,60327440.0,-82.46327,101936.6,32691.188,-0.049176086,0.0458543,4.142523e-07,-1.0724325
354.0,60327444.0,-82.56651,101937.15,32691.41,-0.049192894,0.046527863,4.082918e-07,-1.0572689
355.0,60327444.0,-82.82462,101937.74,32691.666,-0.049209345,0.047210127,3.9935114e-07,-1.0423384
356.0,60327444.0,-83.16984,101938.37,32691.938,-0.04922541,0.047901183,3.9339065e-07,-1.0276364
357.0,60327450.0,-83.71508,101939.1,32692.223,-0.049241114,0.04860109,3.874302e-07,-1.0131608
358.0,60327450.0,-84.40551,101939.88,32692.531,-0.049256492,0.04930997,3.8146973e-07,-0.9989078
359.0,60327450.0,-85.22177,101940.734,32692.85,-0.049271513,0.050027847,3.7550927e-07,-0.9848743
360.0,60327452.0,-86.1574,101941.664,32693.18,-0.049286205,0.05075486,3.6954881e-07,-0.9710567
361.0,60327452.0,-87.26725,101942.64,32693.537,-0.04930057,0.051490977,3.6358833e-07,-0.95745355
362.0,60327452.0,-88.48034,101943.695,32693.918,-0.049314607,0.052236363,3.5762787e-07,-0.94406015
363.0,60327456.0,-89.88379,101944.77,32694.305,-0.049328346,0.052991092,3.516674e-07,-0.9308738
364.0,60327456.0,-91.44855,101945.99,32694.707,-0.049341787,0.053755164,3.4570695e-07,-0.91789263
365.0,60327456.0,-93.08429,101947.25,32695.135,-0.0493549,0.054528713,3.397465e-07,-0.905112
366.0,60327460.0,-94.86844,101948.56,32695.578,-0.049367744,0.05531183,3.33786e-07,-0.8925296
367.0,60327460.0,-96.87197,101949.95,32696.023,-0.04938032,0.056104526,3.308058e-07,-0.8801434
368.0,60327460.0,-99.0207,101951.41,32696.504,-0.0493926,0.05690688,3.2484533e-07,-0.86794984
369.0,60327464.0,-101.27911,101952.99,32696.994,-0.04940461,0.057719007,3.1888484e-07,-0.8559457
370.0,60327464.0,-103.711754,101954.53,32697.502,-0.049416352,0.058540925,3.1590463e-07,-0.84412885
371.0,60327464.0,-106.30893,101956.26,32698.025,-0.049427856,0.059372768,3.0994417e-07,-0.8324961
372.0,60327464.0,-108.99967,101958.016,32698.564,-0.04943909,0.06021452,3.0398368e-07,-0.82104516
373.0,60327468.0,-111.90012,101959.83,32699.121,-0.04945009,0.0610663,3.0100347e-07,-0.809773
374.0,60327468.0,-114.93931,101961.72,32699.695,-0.049460817,0.061928153,2.95043e-07,-0.79867685
375.0,60327468.0,-118.143036,101963.67,32700.285,-0.049471337,0.062800154,2.9206277e-07,-0.7877546
376.0,60327470.0,-121.45646,101965.75,32700.898,-0.04948162,0.06368238,2.861023e-07,-0.777003
377.0,60327470.0,-124.93442,101967.86,32701.521,-0.049491692,0.0645749,2.8312206e-07,-0.7664197
378.0,60327470.0,-128.58337,101970.03,32702.152,-0.049501527,0.0654777,2.771616e-07,-0.7560027
379.0,60327470.0,-132.38397,101972.28,32702.812,-0.049511153,0.06639092,2.7418136e-07,-0.7457488
380.0,60327470.0,-136.33298,101974.63,32703.486,-0.04952057,0.067314595,2.7120115e-07,-0.73565584
381.0,60327476.0,-140.42393,101977.04,32704.176,-0.04952978,0.06824878,2.652407e-07,-0.7257212
382.0,60327476.0,-144.72783,101979.51,32704.879,-0.04953881,0.06919354,2.6226044e-07,-0.71594286
383.0,60327476.0,-149.09303,101982.08,32705.6,-0.04954763,0.0701489,2.592802e-07,-0.70631826
384.0,60327476.0,-153.65181,101984.69,32706.346,-0.049556244,0.07111494,2.5629998e-07,-0.69684464
385.0,60327476.0,-158.3977,101987.41,32707.094,-0.04956468,0.07209176,2.5033953e-07,-0.6875197
386.0,60327476.0,-163.24686,101990.17,32707.863,-0.049572963,0.0730793,2.4735928e-07,-0.6783425
387.0,60327476.0,-168.29602,101992.99,32708.643,-0.04958104,0.07407765,2.4437904e-07,-0.6693095
388.0,60327476.0,-173.45168,101995.95,32709.447,-0.049588937,0.07508692,2.4139882e-07,-0.66041833
389.0,60327476.0,-178.76218,101998.984,32710.256,-0.049596686,0.076107115,2.3841858e-07,-0.6516675
390.0,60327476.0,-184.22108,102002.016,32711.094,-0.049604256,0.077138245,2.3543835e-07,-0.6430546
391.0,60327476.0,-189.87682,102005.19,32711.947,-0.049611676,0.07818037,2.3245812e-07,-0.6345778
392.0,60327476.0,-195.6261,102008.4,32712.791,-0.04961892,0.07923356,2.2649765e-07,-0.6262344
393.0,60327476.0,-201.6109,102011.67,32713.678,-0.04962604,0.08029781,2.2351742e-07,-0.6180231
394.0,60327476.0,-207.61829,102015.06,32714.555,-0.049632985,0.081373215,2.2053719e-07,-0.6099409
395.0,60327476.0,-213.83862,102018.52,32715.467,-0.04963978,0.08245972,2.1755696e-07,-0.60198665
396.0,60327476.0,-220.20735,102022.01,32716.385,-0.049646426,0.08355746,2.1457673e-07,-0.5941576
397.0,60327476.0,-226.73418,102025.62,32717.322,-0.049652953,0.08466637,2.1159649e-07,-0.5864528
398.0,60327470.0,-233.42555,102029.31,32718.268,-0.04965933,0.08578658,2.0861626e-07,-0.5788692
399.0,60327470.0,-240.22339,102033.0,32719.234,-0.04966559,0.086918026,2.0861626e-07,-0.5714059
400.0,60327470.0,-247.15672,102036.805,32720.215,-0.0496717,0.08806078,2.0563603e-07,-0.5640602
401.0,60327470.0,-254.27074,102040.695,32721.2,-0.04967769,0.08921483,2.026558e-07,-0.55683094
402.0,60327468.0,-261.49445,102044.65,32722.205,-0.04968353,0.09038021,1.9967557e-07,-0.5497157
